conv spk part sid chno starttime endtime word.id wavfile
AlGore_2006 AG AG 815 NA 393.25 393.41 AlGore_2006.AG.words802 AlGore_2006-light.wav
AlGore_2006 AG AG 816 NA 393.41 393.68 AlGore_2006.AG.words803 AlGore_2006-light.wav
AlGore_2006 AG AG 817 NA 393.68 393.95 AlGore_2006.AG.words804.1 AlGore_2006-light.wav
AlGore_2006 AG AG 818 NA 393.95 394.38 AlGore_2006.AG.words804.2 AlGore_2006-light.wav
AlGore_2006 AG AG 819 NA 394.38 394.48 AlGore_2006.AG.words805 AlGore_2006-light.wav
AlGore_2006 AG AG 820 NA 394.48 394.95 AlGore_2006.AG.words806 AlGore_2006-light.wav
AlGore_2006 AG AG 821 NA 395.21 395.41 AlGore_2006.AG.words807 AlGore_2006-light.wav
AlGore_2006 AG AG 822 NA 395.41 395.66 AlGore_2006.AG.words808 AlGore_2006-light.wav
AlGore_2006 AG AG 823 NA 395.66 395.74 AlGore_2006.AG.words809 AlGore_2006-light.wav
AlGore_2006 AG AG 824 NA 395.74 396.04 AlGore_2006.AG.words810 AlGore_2006-light.wav
AlGore_2006 AG AG 825 NA 396.04 396.28 AlGore_2006.AG.words811 AlGore_2006-light.wav
AlGore_2006 AG AG 826 NA 396.28 396.4 AlGore_2006.AG.words812 AlGore_2006-light.wav
AlGore_2006 AG AG 827 NA 396.4 396.49 AlGore_2006.AG.words813 AlGore_2006-light.wav
AlGore_2006 AG AG 828 NA 396.49 396.74 AlGore_2006.AG.words814 AlGore_2006-light.wav
AlGore_2006 AG AG 829 NA 396.74 396.86 AlGore_2006.AG.words815 AlGore_2006-light.wav
AlGore_2006 AG AG 830 NA 396.86 397.18 AlGore_2006.AG.words816 AlGore_2006-light.wav
AlGore_2006 AG AG 831 NA 397.18 397.3 AlGore_2006.AG.words817 AlGore_2006-light.wav
AlGore_2006 AG AG 832 NA 397.3 397.51 AlGore_2006.AG.words818 AlGore_2006-light.wav
AlGore_2006 AG AG 833 NA 397.51 398 AlGore_2006.AG.words819 AlGore_2006-light.wav
AlGore_2006 AG AG 834 NA 398.82 399.29 AlGore_2006.AG.words820 AlGore_2006-light.wav
AlGore_2006 AG AG 835 NA 399.32 399.45 AlGore_2006.AG.words821 AlGore_2006-light.wav
AlGore_2006 AG AG 836 NA 399.45 399.55 AlGore_2006.AG.words822 AlGore_2006-light.wav
AlGore_2006 AG AG 837 NA 399.55 399.91 AlGore_2006.AG.words823 AlGore_2006-light.wav
AlGore_2006 AG AG 838 NA 399.91 400.15 AlGore_2006.AG.words824 AlGore_2006-light.wav
AlGore_2006 AG AG 839 NA 400.15 400.76 AlGore_2006.AG.words825 AlGore_2006-light.wav
AlGore_2006 AG AG 840 NA 400.76 400.9 AlGore_2006.AG.words826 AlGore_2006-light.wav
AlGore_2006 AG AG 841 NA 400.9 401.15 AlGore_2006.AG.words827 AlGore_2006-light.wav
AlGore_2006 AG AG 842 NA 401.15 401.22 AlGore_2006.AG.words828 AlGore_2006-light.wav
AlGore_2006 AG AG 843 NA 401.22 401.7 AlGore_2006.AG.words829 AlGore_2006-light.wav
AlGore_2006 AG AG 844 NA 402.31 402.67 AlGore_2006.AG.words830 AlGore_2006-light.wav
AlGore_2006 AG AG 845 NA 402.67 402.97 AlGore_2006.AG.words831 AlGore_2006-light.wav
AlGore_2006 AG AG 846 NA 402.97 403.23 AlGore_2006.AG.words832 AlGore_2006-light.wav
AlGore_2006 AG AG 847 NA 403.23 404.17 AlGore_2006.AG.words833 AlGore_2006-light.wav
AlGore_2006 AG AG 848 NA 404.33 404.49 AlGore_2006.AG.words834 AlGore_2006-light.wav
AlGore_2006 AG AG 849 NA 404.49 404.57 AlGore_2006.AG.words835 AlGore_2006-light.wav
AlGore_2006 AG AG 850 NA 404.57 404.92 AlGore_2006.AG.words836 AlGore_2006-light.wav
AlGore_2006 AG AG 851 NA 404.92 405.08 AlGore_2006.AG.words837 AlGore_2006-light.wav
AlGore_2006 AG AG 852 NA 405.08 405.31 AlGore_2006.AG.words838 AlGore_2006-light.wav
AlGore_2006 AG AG 853 NA 405.63 406.08 AlGore_2006.AG.words839 AlGore_2006-light.wav
AlGore_2006 AG AG 854 NA 406.08 406.35 AlGore_2006.AG.words840 AlGore_2006-light.wav
AlGore_2006 AG AG 855 NA 406.35 406.44 AlGore_2006.AG.words841 AlGore_2006-light.wav
AlGore_2006 AG AG 856 NA 406.44 406.88 AlGore_2006.AG.words842 AlGore_2006-light.wav
AlGore_2006 AG AG 857 NA 407.43 407.94 AlGore_2006.AG.words843 AlGore_2006-light.wav
AlGore_2006 AG AG 858 NA 407.94 408.47 AlGore_2006.AG.words844 AlGore_2006-light.wav
AlGore_2006 AG AG 859 NA 408.47 408.61 AlGore_2006.AG.words845 AlGore_2006-light.wav
AlGore_2006 AG AG 860 NA 408.61 409.31 AlGore_2006.AG.words846 AlGore_2006-light.wav
AlGore_2006 AG AG 861 NA 409.31 409.43 AlGore_2006.AG.words847 AlGore_2006-light.wav
AlGore_2006 AG AG 862 NA 409.43 409.67 AlGore_2006.AG.words848.1 AlGore_2006-light.wav
AlGore_2006 AG AG 863 NA 409.67 409.86 AlGore_2006.AG.words848.2 AlGore_2006-light.wav
AlGore_2006 AG AG 864 NA 409.86 410.46 AlGore_2006.AG.words849 AlGore_2006-light.wav
AlGore_2006 AG AG 865 NA 410.46 410.81 AlGore_2006.AG.words850 AlGore_2006-light.wav
AlGore_2006 AG AG 866 NA 410.81 411.12 AlGore_2006.AG.words851 AlGore_2006-light.wav
AlGore_2006 AG AG 867 NA 411.12 411.33 AlGore_2006.AG.words852 AlGore_2006-light.wav
AlGore_2006 AG AG 868 NA 411.33 411.63 AlGore_2006.AG.words853.1 AlGore_2006-light.wav
AlGore_2006 AG AG 869 NA 411.63 411.97 AlGore_2006.AG.words853.2 AlGore_2006-light.wav
AlGore_2006 AG AG 870 NA 412.58 412.85 AlGore_2006.AG.words853.3 AlGore_2006-light.wav
AlGore_2006 AG AG 871 NA 412.85 413.14 AlGore_2006.AG.words853.4 AlGore_2006-light.wav
AlGore_2006 AG AG 872 NA 413.14 413.71 AlGore_2006.AG.words854 AlGore_2006-light.wav
AlGore_2006 AG AG 873 NA 414.36 414.61 AlGore_2006.AG.words855 AlGore_2006-light.wav
AlGore_2006 AG AG 874 NA 414.64 414.75 AlGore_2006.AG.words856 AlGore_2006-light.wav
AlGore_2006 AG AG 875 NA 414.75 414.9 AlGore_2006.AG.words857 AlGore_2006-light.wav
AlGore_2006 AG AG 876 NA 414.9 415.03 AlGore_2006.AG.words858 AlGore_2006-light.wav
AlGore_2006 AG AG 877 NA 415.03 415.17 AlGore_2006.AG.words859 AlGore_2006-light.wav
AlGore_2006 AG AG 878 NA 415.17 415.57 AlGore_2006.AG.words860 AlGore_2006-light.wav
AlGore_2006 AG AG 879 NA 415.57 415.83 AlGore_2006.AG.words861 AlGore_2006-light.wav
AlGore_2006 AG AG 880 NA 415.83 416.3 AlGore_2006.AG.words862 AlGore_2006-light.wav
AlGore_2006 AG AG 881 NA 416.3 416.78 AlGore_2006.AG.words863 AlGore_2006-light.wav
AlGore_2006 AG AG 882 NA 416.78 417.27 AlGore_2006.AG.words864 AlGore_2006-light.wav
AlGore_2006 AG AG 883 NA 417.3 417.62 AlGore_2006.AG.words865 AlGore_2006-light.wav
AlGore_2006 AG AG 884 NA 417.62 417.71 AlGore_2006.AG.words866 AlGore_2006-light.wav
AlGore_2006 AG AG 885 NA 417.71 418.18 AlGore_2006.AG.words867 AlGore_2006-light.wav
AlGore_2006 AG AG 886 NA 419.09 419.27 AlGore_2006.AG.words868 AlGore_2006-light.wav
AlGore_2006 AG AG 887 NA 419.27 419.65 AlGore_2006.AG.words869 AlGore_2006-light.wav
AlGore_2006 AG AG 888 NA 421.12 421.31 AlGore_2006.AG.words870 AlGore_2006-light.wav
AlGore_2006 AG AG 889 NA 421.31 421.51 AlGore_2006.AG.words871 AlGore_2006-light.wav
AlGore_2006 AG AG 890 NA 421.51 421.55 AlGore_2006.AG.words872 AlGore_2006-light.wav
AlGore_2006 AG AG 891 NA 421.55 421.67 AlGore_2006.AG.words873 AlGore_2006-light.wav
AlGore_2006 AG AG 892 NA 421.67 422.64 AlGore_2006.AG.words874 AlGore_2006-light.wav
AlGore_2006 AG AG 893 NA 423.3 423.87 AlGore_2006.AG.words875 AlGore_2006-light.wav
AlGore_2006 AG AG 894 NA 423.87 423.98 AlGore_2006.AG.words876 AlGore_2006-light.wav
AlGore_2006 AG AG 895 NA 423.98 424.09 AlGore_2006.AG.words877 AlGore_2006-light.wav
AlGore_2006 AG AG 896 NA 424.09 424.21 AlGore_2006.AG.words878 AlGore_2006-light.wav
AlGore_2006 AG AG 897 NA 424.21 424.38 AlGore_2006.AG.words879 AlGore_2006-light.wav
AlGore_2006 AG AG 898 NA 424.38 424.45 AlGore_2006.AG.words880 AlGore_2006-light.wav
AlGore_2006 AG AG 899 NA 424.45 424.64 AlGore_2006.AG.words881 AlGore_2006-light.wav
AlGore_2006 AG AG 900 NA 424.64 424.94 AlGore_2006.AG.words882 AlGore_2006-light.wav
AlGore_2006 AG AG 901 NA 425.2 425.49 AlGore_2006.AG.words883 AlGore_2006-light.wav
AlGore_2006 AG AG 902 NA 425.49 425.84 AlGore_2006.AG.words884 AlGore_2006-light.wav
AlGore_2006 AG AG 903 NA 425.84 426.09 AlGore_2006.AG.words885 AlGore_2006-light.wav
AlGore_2006 AG AG 904 NA 426.09 426.31 AlGore_2006.AG.words886 AlGore_2006-light.wav
AlGore_2006 AG AG 905 NA 426.31 426.56 AlGore_2006.AG.words887 AlGore_2006-light.wav
AlGore_2006 AG AG 906 NA 426.56 426.77 AlGore_2006.AG.words888 AlGore_2006-light.wav
AlGore_2006 AG AG 907 NA 426.77 427 AlGore_2006.AG.words889 AlGore_2006-light.wav
AlGore_2006 AG AG 908 NA 427.19 427.35 AlGore_2006.AG.words890 AlGore_2006-light.wav
AlGore_2006 AG AG 909 NA 427.35 427.41 AlGore_2006.AG.words891 AlGore_2006-light.wav
AlGore_2006 AG AG 910 NA 427.41 427.66 AlGore_2006.AG.words892 AlGore_2006-light.wav
AlGore_2006 AG AG 911 NA 427.66 427.76 AlGore_2006.AG.words893 AlGore_2006-light.wav
AlGore_2006 AG AG 912 NA 427.76 428.19 AlGore_2006.AG.words894 AlGore_2006-light.wav
AlGore_2006 AG AG 913 NA 428.19 428.25 AlGore_2006.AG.words895 AlGore_2006-light.wav
AlGore_2006 AG AG 914 NA 428.25 428.31 AlGore_2006.AG.words896 AlGore_2006-light.wav
AlGore_2006 AG AG 915 NA 428.31 428.58 AlGore_2006.AG.words897 AlGore_2006-light.wav
AlGore_2006 AG AG 916 NA 428.58 428.66 AlGore_2006.AG.words898 AlGore_2006-light.wav
AlGore_2006 AG AG 917 NA 428.66 428.95 AlGore_2006.AG.words899 AlGore_2006-light.wav
AlGore_2006 AG AG 918 NA 429.95 430.23 AlGore_2006.AG.words900 AlGore_2006-light.wav
AlGore_2006 AG AG 919 NA 430.23 430.29 AlGore_2006.AG.words901 AlGore_2006-light.wav
AlGore_2006 AG AG 920 NA 430.29 430.45 AlGore_2006.AG.words902 AlGore_2006-light.wav
AlGore_2006 AG AG 921 NA 430.45 430.76 AlGore_2006.AG.words903 AlGore_2006-light.wav
AlGore_2006 AG AG 922 NA 430.76 431.08 AlGore_2006.AG.words904 AlGore_2006-light.wav
AlGore_2006 AG AG 923 NA 431.08 431.62 AlGore_2006.AG.words905 AlGore_2006-light.wav
AlGore_2006 AG AG 924 NA 431.71 431.94 AlGore_2006.AG.words906 AlGore_2006-light.wav
AlGore_2006 AG AG 925 NA 431.94 432.47 AlGore_2006.AG.words907 AlGore_2006-light.wav
AlGore_2006 AG AG 926 NA 432.47 432.57 AlGore_2006.AG.words908 AlGore_2006-light.wav
AlGore_2006 AG AG 927 NA 432.57 432.87 AlGore_2006.AG.words909 AlGore_2006-light.wav
AlGore_2006 AG AG 928 NA 432.87 433.06 AlGore_2006.AG.words910 AlGore_2006-light.wav
AlGore_2006 AG AG 929 NA 433.06 433.18 AlGore_2006.AG.words911 AlGore_2006-light.wav
AlGore_2006 AG AG 931 NA 433.18 433.6 AlGore_2006.AG.words912.2 AlGore_2006-light.wav
AlGore_2006 AG AG 932 NA 433.6 434.2 AlGore_2006.AG.words913 AlGore_2006-light.wav
AlGore_2006 AG AG 933 NA 434.2 434.28 AlGore_2006.AG.words914 AlGore_2006-light.wav
AlGore_2006 AG AG 934 NA 434.28 434.61 AlGore_2006.AG.words915 AlGore_2006-light.wav
AlGore_2006 AG AG 935 NA 434.61 434.93 AlGore_2006.AG.words916 AlGore_2006-light.wav
AlGore_2006 AG AG 936 NA 435.09 435.36 AlGore_2006.AG.words917 AlGore_2006-light.wav
AlGore_2006 AG AG 937 NA 435.36 435.72 AlGore_2006.AG.words918 AlGore_2006-light.wav
AlGore_2006 AG AG 938 NA 435.72 435.88 AlGore_2006.AG.words919 AlGore_2006-light.wav
AlGore_2006 AG AG 939 NA 435.88 436.36 AlGore_2006.AG.words920 AlGore_2006-light.wav
AlGore_2006 AG AG 940 NA 436.95 438.11 AlGore_2006.AG.words921 AlGore_2006-light.wav
AlGore_2006 AG AG 941 NA 438.14 438.45 AlGore_2006.AG.words922 AlGore_2006-light.wav
AlGore_2006 AG AG 942 NA 438.48 438.85 AlGore_2006.AG.words923.1 AlGore_2006-light.wav
AlGore_2006 AG AG 943 NA 438.85 439.47 AlGore_2006.AG.words923.2 AlGore_2006-light.wav
AlGore_2006 AG AG 944 NA 439.88 440.84 AlGore_2006.AG.words924 AlGore_2006-light.wav
AlGore_2006 AG AG 945 NA 440.87 441.11 AlGore_2006.AG.words925 AlGore_2006-light.wav
AlGore_2006 AG AG 946 NA 441.14 441.34 AlGore_2006.AG.words926.1 AlGore_2006-light.wav
AlGore_2006 AG AG 947 NA 441.34 441.55 AlGore_2006.AG.words926.2 AlGore_2006-light.wav
AlGore_2006 AG AG 948 NA 441.55 441.66 AlGore_2006.AG.words927 AlGore_2006-light.wav
AlGore_2006 AG AG 949 NA 441.66 441.88 AlGore_2006.AG.words928 AlGore_2006-light.wav
AlGore_2006 AG AG 950 NA 441.88 442.3 AlGore_2006.AG.words929 AlGore_2006-light.wav
AlGore_2006 AG AG 951 NA 442.34 442.65 AlGore_2006.AG.words930 AlGore_2006-light.wav
AlGore_2006 AG AG 952 NA 442.65 442.78 AlGore_2006.AG.words931 AlGore_2006-light.wav
AlGore_2006 AG AG 953 NA 442.78 443.12 AlGore_2006.AG.words932.1 AlGore_2006-light.wav
AlGore_2006 AG AG 954 NA 443.12 443.53 AlGore_2006.AG.words932.2 AlGore_2006-light.wav
AlGore_2006 AG AG 955 NA 443.53 443.76 AlGore_2006.AG.words933 AlGore_2006-light.wav
AlGore_2006 AG AG 956 NA 443.79 444.44 AlGore_2006.AG.words934 AlGore_2006-light.wav
AlGore_2006 AG AG 957 NA 444.44 444.56 AlGore_2006.AG.words935 AlGore_2006-light.wav
AlGore_2006 AG AG 958 NA 444.56 445.43 AlGore_2006.AG.words936 AlGore_2006-light.wav
AlGore_2006 AG AG 959 NA 445.82 446.1 AlGore_2006.AG.words937 AlGore_2006-light.wav
AlGore_2006 AG AG 960 NA 446.1 446.53 AlGore_2006.AG.words938 AlGore_2006-light.wav
AlGore_2006 AG AG 961 NA 446.53 446.62 AlGore_2006.AG.words939 AlGore_2006-light.wav
AlGore_2006 AG AG 962 NA 446.62 447.2 AlGore_2006.AG.words940 AlGore_2006-light.wav
AlGore_2006 AG AG 963 NA 447.23 447.45 AlGore_2006.AG.words941 AlGore_2006-light.wav
AlGore_2006 AG AG 964 NA 447.48 447.61 AlGore_2006.AG.words942 AlGore_2006-light.wav
AlGore_2006 AG AG 965 NA 447.61 448.26 AlGore_2006.AG.words943 AlGore_2006-light.wav
AlGore_2006 AG AG 966 NA 448.47 448.69 AlGore_2006.AG.words944 AlGore_2006-light.wav
AlGore_2006 AG AG 967 NA 448.69 449.54 AlGore_2006.AG.words945 AlGore_2006-light.wav
AlGore_2006 AG AG 968 NA 449.85 450.16 AlGore_2006.AG.words946 AlGore_2006-light.wav
AlGore_2006 AG AG 969 NA 450.16 450.7 AlGore_2006.AG.words947 AlGore_2006-light.wav
AlGore_2006 AG AG 970 NA 451.2 451.54 AlGore_2006.AG.words948 AlGore_2006-light.wav
AlGore_2006 AG AG 971 NA 451.54 451.85 AlGore_2006.AG.words949 AlGore_2006-light.wav
AlGore_2006 AG AG 972 NA 451.85 452.32 AlGore_2006.AG.words950 AlGore_2006-light.wav
AlGore_2006 AG AG 973 NA 452.35 452.59 AlGore_2006.AG.words951 AlGore_2006-light.wav
AlGore_2006 AG AG 974 NA 452.59 453.19 AlGore_2006.AG.words952 AlGore_2006-light.wav
AlGore_2006 AG AG 975 NA 453.42 453.74 AlGore_2006.AG.words953 AlGore_2006-light.wav
AlGore_2006 AG AG 976 NA 453.74 453.86 AlGore_2006.AG.words954 AlGore_2006-light.wav
AlGore_2006 AG AG 977 NA 453.86 454.49 AlGore_2006.AG.words955 AlGore_2006-light.wav
AlGore_2006 AG AG 978 NA 454.49 454.68 AlGore_2006.AG.words956 AlGore_2006-light.wav
AlGore_2006 AG AG 979 NA 454.71 454.97 AlGore_2006.AG.words957 AlGore_2006-light.wav
AlGore_2006 AG AG 980 NA 454.97 455.23 AlGore_2006.AG.words958 AlGore_2006-light.wav
AlGore_2006 AG AG 981 NA 455.23 456 AlGore_2006.AG.words959 AlGore_2006-light.wav
AlGore_2006 AG AG 982 NA 456.2 456.38 AlGore_2006.AG.words960 AlGore_2006-light.wav
AlGore_2006 AG AG 983 NA 456.38 456.51 AlGore_2006.AG.words961 AlGore_2006-light.wav
AlGore_2006 AG AG 984 NA 456.51 456.64 AlGore_2006.AG.words962 AlGore_2006-light.wav
AlGore_2006 AG AG 985 NA 456.64 456.93 AlGore_2006.AG.words963 AlGore_2006-light.wav
AlGore_2006 AG AG 986 NA 456.93 457.43 AlGore_2006.AG.words964 AlGore_2006-light.wav
AlGore_2006 AG AG 987 NA 457.43 458.04 AlGore_2006.AG.words965 AlGore_2006-light.wav
AlGore_2006 AG AG 988 NA 458.34 458.56 AlGore_2006.AG.words966 AlGore_2006-light.wav
AlGore_2006 AG AG 989 NA 458.56 459.3 AlGore_2006.AG.words967 AlGore_2006-light.wav
AlGore_2006 AG AG 990 NA 459.3 459.44 AlGore_2006.AG.words968 AlGore_2006-light.wav
AlGore_2006 AG AG 991 NA 459.44 459.79 AlGore_2006.AG.words969 AlGore_2006-light.wav
AlGore_2006 AG AG 992 NA 461.02 462.04 AlGore_2006.AG.words970 AlGore_2006-light.wav
AlGore_2006 AG AG 993 NA 462.13 462.42 AlGore_2006.AG.words971 AlGore_2006-light.wav
AlGore_2006 AG AG 994 NA 462.42 463.05 AlGore_2006.AG.words972 AlGore_2006-light.wav
AlGore_2006 AG AG 995 NA 463.08 463.18 AlGore_2006.AG.words973 AlGore_2006-light.wav
AlGore_2006 AG AG 996 NA 463.18 463.5 AlGore_2006.AG.words974 AlGore_2006-light.wav
AlGore_2006 AG AG 997 NA 463.5 463.73 AlGore_2006.AG.words975 AlGore_2006-light.wav
AlGore_2006 AG AG 998 NA 463.73 463.89 AlGore_2006.AG.words976 AlGore_2006-light.wav
AlGore_2006 AG AG 999 NA 463.89 463.98 AlGore_2006.AG.words977 AlGore_2006-light.wav
AlGore_2006 AG AG 1000 NA 463.98 464.08 AlGore_2006.AG.words978 AlGore_2006-light.wav
AlGore_2006 AG AG 1001 NA 464.08 464.69 AlGore_2006.AG.words979 AlGore_2006-light.wav
AlGore_2006 AG AG 1002 NA 464.99 465.2 AlGore_2006.AG.words980 AlGore_2006-light.wav
AlGore_2006 AG AG 1003 NA 465.2 465.29 AlGore_2006.AG.words981 AlGore_2006-light.wav
AlGore_2006 AG AG 1004 NA 465.29 465.6 AlGore_2006.AG.words982 AlGore_2006-light.wav
AlGore_2006 AG AG 1005 NA 465.6 465.71 AlGore_2006.AG.words983 AlGore_2006-light.wav
AlGore_2006 AG AG 1006 NA 465.71 465.81 AlGore_2006.AG.words984 AlGore_2006-light.wav
AlGore_2006 AG AG 1007 NA 465.81 466.06 AlGore_2006.AG.words985 AlGore_2006-light.wav
AlGore_2006 AG AG 1008 NA 466.06 466.16 AlGore_2006.AG.words986 AlGore_2006-light.wav
AlGore_2006 AG AG 1009 NA 466.16 466.31 AlGore_2006.AG.words987 AlGore_2006-light.wav
AlGore_2006 AG AG 1010 NA 466.31 467.31 AlGore_2006.AG.words988 AlGore_2006-light.wav
AlGore_2006 AG AG 1011 NA 468.27 468.52 AlGore_2006.AG.words989 AlGore_2006-light.wav
AlGore_2006 AG AG 1012 NA 468.52 468.66 AlGore_2006.AG.words990 AlGore_2006-light.wav
AlGore_2006 AG AG 1013 NA 468.69 469.12 AlGore_2006.AG.words991 AlGore_2006-light.wav
AlGore_2006 AG AG 1014 NA 469.12 470.04 AlGore_2006.AG.words992 AlGore_2006-light.wav
AlGore_2006 AG AG 1015 NA 471.04 471.55 AlGore_2006.AG.words993 AlGore_2006-light.wav
AlGore_2006 AG AG 1016 NA 471.55 471.71 AlGore_2006.AG.words994 AlGore_2006-light.wav
AlGore_2006 AG AG 1017 NA 471.71 472.63 AlGore_2006.AG.words995 AlGore_2006-light.wav
AlGore_2006 AG AG 1018 NA 472.87 473.1 AlGore_2006.AG.words996 AlGore_2006-light.wav
AlGore_2006 AG AG 1019 NA 473.1 473.23 AlGore_2006.AG.words997 AlGore_2006-light.wav
AlGore_2006 AG AG 1020 NA 473.23 473.63 AlGore_2006.AG.words998 AlGore_2006-light.wav
AlGore_2006 AG AG 1021 NA 473.63 473.99 AlGore_2006.AG.words999 AlGore_2006-light.wav
AlGore_2006 AG AG 1022 NA 474.19 474.71 AlGore_2006.AG.words1000 AlGore_2006-light.wav
AlGore_2006 AG AG 1023 NA 475.13 475.54 AlGore_2006.AG.words1001 AlGore_2006-light.wav
AlGore_2006 AG AG 1024 NA 475.57 475.81 AlGore_2006.AG.words1002 AlGore_2006-light.wav
AlGore_2006 AG AG 1025 NA 475.81 476.34 AlGore_2006.AG.words1003 AlGore_2006-light.wav
AlGore_2006 AG AG 1026 NA 476.34 476.69 AlGore_2006.AG.words1004 AlGore_2006-light.wav
AlGore_2006 AG AG 1027 NA 476.69 476.98 AlGore_2006.AG.words1005 AlGore_2006-light.wav
AlGore_2006 AG AG 1028 NA 476.98 477.36 AlGore_2006.AG.words1006 AlGore_2006-light.wav
AlGore_2006 AG AG 1029 NA 477.36 477.51 AlGore_2006.AG.words1007 AlGore_2006-light.wav
AlGore_2006 AG AG 1030 NA 477.51 477.85 AlGore_2006.AG.words1008 AlGore_2006-light.wav
AlGore_2006 AG AG 1031 NA 477.85 478.1 AlGore_2006.AG.words1009 AlGore_2006-light.wav
AlGore_2006 AG AG 1032 NA 478.1 478.9 AlGore_2006.AG.words1010 AlGore_2006-light.wav
AlGore_2006 AG AG 1033 NA 479.09 479.34 AlGore_2006.AG.words1011 AlGore_2006-light.wav
AlGore_2006 AG AG 1034 NA 479.34 479.54 AlGore_2006.AG.words1012 AlGore_2006-light.wav
AlGore_2006 AG AG 1035 NA 479.54 479.86 AlGore_2006.AG.words1013 AlGore_2006-light.wav
AlGore_2006 AG AG 1036 NA 479.86 479.96 AlGore_2006.AG.words1014 AlGore_2006-light.wav
AlGore_2006 AG AG 1037 NA 479.96 480.45 AlGore_2006.AG.words1015 AlGore_2006-light.wav
AlGore_2006 AG AG 1038 NA 481.43 481.69 AlGore_2006.AG.words1016 AlGore_2006-light.wav
AlGore_2006 AG AG 1039 NA 481.69 481.77 AlGore_2006.AG.words1017 AlGore_2006-light.wav
AlGore_2006 AG AG 1040 NA 481.77 482.07 AlGore_2006.AG.words1018 AlGore_2006-light.wav
AlGore_2006 AG AG 1041 NA 482.07 482.18 AlGore_2006.AG.words1019 AlGore_2006-light.wav
AlGore_2006 AG AG 1042 NA 482.18 482.72 AlGore_2006.AG.words1020 AlGore_2006-light.wav
AlGore_2006 AG AG 1043 NA 482.72 483.5 AlGore_2006.AG.words1021 AlGore_2006-light.wav
AlGore_2006 AG AG 1044 NA 484.04 484.32 AlGore_2006.AG.words1022 AlGore_2006-light.wav
AlGore_2006 AG AG 1045 NA 484.32 484.48 AlGore_2006.AG.words1023 AlGore_2006-light.wav
AlGore_2006 AG AG 1046 NA 484.48 484.64 AlGore_2006.AG.words1024 AlGore_2006-light.wav
AlGore_2006 AG AG 1047 NA 484.64 484.73 AlGore_2006.AG.words1025 AlGore_2006-light.wav
AlGore_2006 AG AG 1048 NA 484.73 485.05 AlGore_2006.AG.words1026 AlGore_2006-light.wav
AlGore_2006 AG AG 1049 NA 485.05 485.57 AlGore_2006.AG.words1027 AlGore_2006-light.wav
AlGore_2006 AG AG 1050 NA 485.57 485.65 AlGore_2006.AG.words1028 AlGore_2006-light.wav
AlGore_2006 AG AG 1051 NA 485.65 485.73 AlGore_2006.AG.words1029 AlGore_2006-light.wav
AlGore_2006 AG AG 1052 NA 485.73 486.34 AlGore_2006.AG.words1030 AlGore_2006-light.wav
AlGore_2006 AG AG 1053 NA 486.63 486.8 AlGore_2006.AG.words1031 AlGore_2006-light.wav
AlGore_2006 AG AG 1054 NA 486.8 486.93 AlGore_2006.AG.words1032 AlGore_2006-light.wav
AlGore_2006 AG AG 1055 NA 486.93 487.05 AlGore_2006.AG.words1033 AlGore_2006-light.wav
AlGore_2006 AG AG 1056 NA 487.05 487.25 AlGore_2006.AG.words1034 AlGore_2006-light.wav
AlGore_2006 AG AG 1057 NA 487.25 487.69 AlGore_2006.AG.words1035 AlGore_2006-light.wav
AlGore_2006 AG AG 1058 NA 487.69 487.95 AlGore_2006.AG.words1036 AlGore_2006-light.wav
AlGore_2006 AG AG 1059 NA 487.95 488.1 AlGore_2006.AG.words1037 AlGore_2006-light.wav
AlGore_2006 AG AG 1060 NA 488.1 488.25 AlGore_2006.AG.words1038 AlGore_2006-light.wav
AlGore_2006 AG AG 1061 NA 488.25 488.52 AlGore_2006.AG.words1039 AlGore_2006-light.wav
AlGore_2006 AG AG 1062 NA 488.52 488.58 AlGore_2006.AG.words1040 AlGore_2006-light.wav
AlGore_2006 AG AG 1063 NA 488.58 488.66 AlGore_2006.AG.words1041 AlGore_2006-light.wav
AlGore_2006 AG AG 1064 NA 488.66 489.08 AlGore_2006.AG.words1042 AlGore_2006-light.wav
AlGore_2006 AG AG 1065 NA 489.7 490.01 AlGore_2006.AG.words1043 AlGore_2006-light.wav
AlGore_2006 AG AG 1066 NA 490.01 490.87 AlGore_2006.AG.words1044 AlGore_2006-light.wav
AlGore_2006 AG AG 1067 NA 491.46 492.03 AlGore_2006.AG.words1045 AlGore_2006-light.wav
AlGore_2006 AG AG 1068 NA 492.09 492.36 AlGore_2006.AG.words1046 AlGore_2006-light.wav
AlGore_2006 AG AG 1069 NA 492.41 492.75 AlGore_2006.AG.words1047 AlGore_2006-light.wav
AlGore_2006 AG AG 1070 NA 492.75 493.16 AlGore_2006.AG.words1048 AlGore_2006-light.wav
AlGore_2006 AG AG 1071 NA 493.16 493.28 AlGore_2006.AG.words1049 AlGore_2006-light.wav
AlGore_2006 AG AG 1072 NA 493.28 493.57 AlGore_2006.AG.words1050 AlGore_2006-light.wav
AlGore_2006 AG AG 1073 NA 493.57 493.66 AlGore_2006.AG.words1051 AlGore_2006-light.wav
AlGore_2006 AG AG 1074 NA 493.66 494.12 AlGore_2006.AG.words1052 AlGore_2006-light.wav
AlGore_2006 AG AG 1075 NA 495.02 495.7 AlGore_2006.AG.words1053 AlGore_2006-light.wav
