sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
AlGore_2006.AG.p.52.sent.75	AlGore_2006.AG.words1137	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.164	p.52	t.164	534	535	4	quite	2	None
AlGore_2006.AG.p.52.sent.75	AlGore_2006.AG.words1138	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.164	p.52	t.164	534	535	4	there	3	None
AlGore_2006.AG.p.52.sent.75	AlGore_2006.AG.words1139	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.164	p.52	t.164	534	535	4	yet.	4	.
AlGore_2006.AG.p.52.sent.76	AlGore_2006.AG.words1140	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	OK.	1	.
AlGore_2006.AG.p.52.sent.77	AlGore_2006.AG.words1141	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	Now,	2	,
AlGore_2006.AG.p.52.sent.77	AlGore_2006.AG.words1142	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	what	3	None
AlGore_2006.AG.p.52.sent.77	AlGore_2006.AG.words1143	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	can	4	None
AlGore_2006.AG.p.52.sent.77	AlGore_2006.AG.words1144	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	you	5	None
AlGore_2006.AG.p.52.sent.77	AlGore_2006.AG.words1145	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.52.seg.165	p.52	t.165	535	541	6	do?	6	?
AlGore_2006.AG.p.53.sent.78	AlGore_2006.AG.words1146	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.166	p.53	t.166	541	544	5	Reduce	1	None
AlGore_2006.AG.p.53.sent.78	AlGore_2006.AG.words1147	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.166	p.53	t.166	541	544	5	emissions	2	None
AlGore_2006.AG.p.53.sent.78	AlGore_2006.AG.words1148	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.166	p.53	t.166	541	544	5	in	3	None
AlGore_2006.AG.p.53.sent.78	AlGore_2006.AG.words1149	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.166	p.53	t.166	541	544	5	your	4	None
AlGore_2006.AG.p.53.sent.78	AlGore_2006.AG.words1150	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.166	p.53	t.166	541	544	5	home.	5	.
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1151	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	Most	1	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1152	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	of	2	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1153	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	these	3	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1154	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	expenditures	4	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1155	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	are	5	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1156	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	also	6	None
AlGore_2006.AG.p.53.sent.79	AlGore_2006.AG.words1157	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.167	p.53	t.167	544	549	7	profitable.	7	.
AlGore_2006.AG.p.53.sent.80	AlGore_2006.AG.words1158	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.168	p.53	t.168	549	551	3	Insulation,	1	,
AlGore_2006.AG.p.53.sent.80	AlGore_2006.AG.words1159	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.168	p.53	t.168	549	551	3	better	2	None
AlGore_2006.AG.p.53.sent.80	AlGore_2006.AG.words1160	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.168	p.53	t.168	549	551	3	design.	3	.
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1161	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	Buy	1	None
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1162	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	green	2	None
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1163	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	electricity	3	None
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1164	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	where	4	None
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1165	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	you	5	None
AlGore_2006.AG.p.53.sent.81	AlGore_2006.AG.words1166	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.169	p.53	t.169	551	554	6	can.	6	.
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1167	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	I	1	None
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1168	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	mentioned	2	None
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1169	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	automobiles	3	None
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1170	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	buy	4	None
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1171	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	a	5	None
AlGore_2006.AG.p.53.sent.82	AlGore_2006.AG.words1172	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.170	p.53	t.170	554	558	6	hybrid.	6	.
AlGore_2006.AG.p.53.sent.83	AlGore_2006.AG.words1173	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.171	p.53	t.171	558	560	3	Use	1	None
AlGore_2006.AG.p.53.sent.83	AlGore_2006.AG.words1174	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.171	p.53	t.171	558	560	3	light	2	None
AlGore_2006.AG.p.53.sent.83	AlGore_2006.AG.words1175	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.171	p.53	t.171	558	560	3	rail.	3	.
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1176	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	Figure	1	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1177	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	out	2	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1178	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	some	3	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1179	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	of	4	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1180	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	the	5	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1181	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	other	6	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1182	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	options	7	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1183	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	that	8	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1184	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	are	9	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1185	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	much	10	None
AlGore_2006.AG.p.53.sent.84	AlGore_2006.AG.words1186	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.172	p.53	t.172	560	563	11	better.	11	.
AlGore_2006.AG.p.53.sent.85	AlGore_2006.AG.words1187	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.173	p.53	t.173	563	565	2	It's	1	None
AlGore_2006.AG.p.53.sent.85	AlGore_2006.AG.words1188	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.53.seg.173	p.53	t.173	563	565	2	important.	2	.
AlGore_2006.AG.p.54.sent.86	AlGore_2006.AG.words1189	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.174	p.54	t.174	565	566	4	Be	1	None
AlGore_2006.AG.p.54.sent.86	AlGore_2006.AG.words1190	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.174	p.54	t.174	565	566	4	a	2	None
AlGore_2006.AG.p.54.sent.86	AlGore_2006.AG.words1191	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.174	p.54	t.174	565	566	4	green	3	None
AlGore_2006.AG.p.54.sent.86	AlGore_2006.AG.words1192	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.174	p.54	t.174	565	566	4	consumer.	4	.
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1193	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	You	1	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1194	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	have	2	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1195	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	choices	3	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1196	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	with	4	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1197	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	everything	5	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1198	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	you	6	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1199	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.175	p.54	t.175	566	570	7	buy,	7	,
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1200	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	between	1	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1201	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	things	2	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1202	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	that	3	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1203	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	have	4	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1204	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	a	5	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1205	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	harsh	6	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1206	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.176	p.54	t.176	570	573	7	effect,	7	,
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1207	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	or	1	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1208	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	a	2	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1209	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	much	3	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1210	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	less	4	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1211	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	harsh	5	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1212	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	effect	6	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1213	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	on	7	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1214	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	the	8	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1215	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	global	9	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1216	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	climate	10	None
AlGore_2006.AG.p.54.sent.87	AlGore_2006.AG.words1217	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.177	p.54	t.177	573	579	11	crisis.	11	.
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1218	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.178	p.54	t.178	579	581	2	Consider	1	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1219	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.178	p.54	t.178	579	581	2	this:	2	:
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1220	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	Make	1	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1221	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	a	2	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1222	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	decision	3	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1223	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	to	4	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1224	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	live	5	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1225	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	a	6	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1226	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	carbon-neutral	7	None
AlGore_2006.AG.p.54.sent.88	AlGore_2006.AG.words1227	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.179	p.54	t.179	581	585	8	life.	8	.
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1228	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	Those	1	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1229	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	of	2	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1230	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	you	3	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1231	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	who	4	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1232	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	are	5	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1233	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	good	6	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1234	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	at	7	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1235	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.180	p.54	t.180	585	588	8	branding,	8	,
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1236	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	I'd	1	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1237	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	love	2	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1238	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	to	3	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1239	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	get	4	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1240	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	your	5	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1241	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	advice	6	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1242	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	and	7	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1243	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.181	p.54	t.181	588	590	8	help	8	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1244	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	on	1	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1245	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	how	2	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1246	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	to	3	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1247	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	say	4	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1248	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	this	5	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1249	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	in	6	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1250	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	a	7	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1251	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	way	8	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1252	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	that	9	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1253	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	connects	10	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1254	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	with	11	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1255	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	the	12	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1256	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	most	13	None
AlGore_2006.AG.p.54.sent.89	AlGore_2006.AG.words1257	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.182	p.54	t.182	590	596	14	people.	14	.
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1258	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	It	1	None
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1259	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	is	2	None
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1260	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	easier	3	None
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1261	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	than	4	None
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1262	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	you	5	None
AlGore_2006.AG.p.54.sent.90	AlGore_2006.AG.words1263	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.183	p.54	t.183	596	598	6	think.	6	.
AlGore_2006.AG.p.54.sent.91	AlGore_2006.AG.words1264	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.184	p.54	t.184	598	602	3	It	1	None
AlGore_2006.AG.p.54.sent.91	AlGore_2006.AG.words1265	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.184	p.54	t.184	598	602	3	really	2	None
AlGore_2006.AG.p.54.sent.91	AlGore_2006.AG.words1266	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.184	p.54	t.184	598	602	3	is.	3	.
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1267	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	A	1	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1268	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	lot	2	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1269	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	of	3	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1270	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	us	4	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1271	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	in	5	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1272	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	here	6	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1273	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	have	7	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1274	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	made	8	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1275	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	that	9	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1276	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.185	p.54	t.185	602	605	10	decision,	10	,
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1277	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	and	1	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1278	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	it	2	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1279	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	is	3	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1280	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	really	4	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1281	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	pretty	5	None
AlGore_2006.AG.p.54.sent.92	AlGore_2006.AG.words1282	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.186	p.54	t.186	605	607	6	easy.	6	.
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1283	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	It	1	None
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1284	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	means	2	None
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1285	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	reduce	3	None
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1286	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	your	4	None
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1287	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	carbon	5	None
AlGore_2006.AG.p.54.sent.93	AlGore_2006.AG.words1288	AlGore_2006	0001	1	AG	AlGore_2006.AG.p.54.seg.187	p.54	t.187	607	613	7	dioxide	6	None
